name,name_en,biz_no,corp_no,entity_type,ceo_name,biz_type,biz_class,ksic_code,iaf_code,scope_kr,scope_en,address,address_en,tel,email,website,employee_count,headcount_regular,headcount_non_regular,headcount_outsourced,headcount_certified,status,tax_contact_name,tax_email,is_active
주식회사 인투시,"INTOSEE Co., Ltd.",231-88-01071,,,오재환,"제조업, 도소매업","가구설계 및 제조, 일반장비 부품,",2621,19B,기능성 투시도어의 개발 및 제조,Development and Manufacture of Functional Perspective,"충청남도 천안시 서북구 직산읍 직산로 136, 1301호(삼은리, 충남테크노파크천안밸리 창업보육센터 생산관)","#1301, 136, Jiksan-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA ",,,,0,,,,,,,,True
주식회사 디큐에너지,"DQ ENERGY Co., Ltd.",872-87-01744,,,김주영,"제조업, 도매 및 소매업","디스플레이소재 및 부품 개발, 자동차 소재부품 개발, 퀜덤 이용 헬스사업, 장치개발, 바이오관련 기술 및 제품 개발, 플라즈마 응용기술 미세먼지 저감장치 개발, 플라즈마 응용기술 미세먼지 저감장치","2927, 2929",18A,퀸텀 소재기술의 제품 제조,Manufacture of Products in Quintam Materials Technology,"충청남도 천안시 서북구 직산읍 직산로 136, 생산관 2108호","136, Jiksan-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA ",,,,0,,,,,,,,True
나인테크놀로지,NINE TECHNOLOGY,814-15-01232,,,권순호,서비스,하도급,"2812, 2721","19A,19D",산업자동화시스템의 제조,Manufacturing of Industrial Automation System,"충청남도 천안시 서북구 직산읍 직산로 136, 2307호((재)충남테크노파크천안밸리 창업보육센터 벤처관)","#2307, 136, Jiksan-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,,True
㈜한진조명,"HANJIN CO., LTD.",130-87-05398,,,김영길,제조업,"조명기구,가로등주,조명타워","2842, 2721, 2511","17B,19A,19D","형광등기구, 경관조명기구, 태양광조명기구, 투광등, 수중등, 가로등기구, 가로등주(철재, 스테인리스, 알루미늄, 복합형), 조명타워, 조명제어장치, 매입형 및 고정형 LED 등기구, LED 센서등기구, LED가로등 및 보안등기구, LED 터널등, LED 경관조명기구, LED 투광등기구, LED 수중등기구, LED 지중등기구, 무대조명기구의 생산","Manufacture of Lighting Fittings For Fluorescent Lamps, Scene Lighting, Solar Lighting, Flood Lighting, Underwater luminaires, Road Lighting, Street Lighting, Lighting Poles(Steel, Stainless, Aluminium, Combination), Lighting Tower, Lighting Control Devices, LED Landscape lighting and Recessed and Fixed LED Luminaries, LED sensor Luminaires, LED Luminaires for Road and Street Lighting, LED Tunnel Lighting, LED Scene Lighting, LED Flood-Lighting Luminaires, LED Underwater Luminaires, LED Ground Recessed Luminaires, Stage Lighting Luminaires",경기도 부천시 조마루로411번길 57 (원미동),"57, Jomaru-ro 411beon-gil, Bucheon-si, Gyeonggi-do, KOREA ",,,,0,,,,,,,hanjinlight@hanmail.net ,True
㈜뉴엘,"Newel Co., Ltd.",621-88-01600,,,권재형,제조업,"의료용모터, 각종모터","3033, 2811, 3011","18A,19A,22A","모터(자동차용, 안마기용)에 대한 설계, 개발 및 생산","Design, development and production of motors(automobiles, massager)",경상남도 김해시 한림면 안하로 268-3,"268-3, Anha-ro, Hallim-myeon, Gimhae-si, Gyeongsangnam-do, KOREA ",,,,0,,,,,,,newel20@daum.net,True
엔지니어링두림㈜,"Engineering Doorim Co., Ltd.",301-81-73856,,,김화영,제조,구조용금속판제품,2511,17B,철골구조물의 제조,Manufacturing of steel structure,충청북도 청주시 청원구 북이면 용계내추로 124,"124, Yonggyenaechu-ro, Bugi-myeon, Cheongwon-gu, Cheongju-si, Chungcheongbuk-do, KOREA ",,,,0,,,,,,,,True
주식회사 엠케이,"MK Co., Ltd.",338-88-00960,,,변무영,제조업,컴퓨터 시스템 통합 자문 및 구축 서비스 제조업 ,"2929, 6312","18A,33B","워셔액 즉석 생성기, 충전 카트리지의 개발 및 제조 / 인공지능 플랫폼의 개발 및 서비스",Development and Manufacture of Washer Fluid Instant Generator and Cartridge / Development and Service of AI Platform,세종특별자치시 부강면 노호등곡로 41-11,"41-11, Nohodeunggok-ro, Bugang-myeon, Sejong-si, KOREA",,,www.mklc.co.kr,0,,,,,,,,True
주식회사 세컨세일,"SECONDSALE CO., LTD.",414-87-01077,,,박창훈,도소매,전자상거래업,"4641, 4642, 4649",29A,"명품(가방, 신발, 의류, 액세서리)의 유통 및 공급","Distribution and supply of luxury goods(bags, shoes, clothing, accessories)","대전광역시 서구 둔지로36, 403-1호(둔산동)","36, Dunji-ro, Seo-gu, Daejeon, KOREA ",,,http://secondsale.co.kr,0,,,,,,,,True
주식회사 승일,SEUNG-IL Corporation,137-81-01955,,,현창수,제조,"제관, 식품용기포장지","2041, 2599","12B,17B","승일 천안사업장 : 에어졸 캔, 에어졸 발브, 에어졸 액츄레이터에 대한 생산
승일 음성사업장 : 에어졸 원액, 에어졸 충전 및 알루미늄 캔에 대한 생산
승일 인천사업장 : 제품 저장용 캔에 대한 생산","SEUNGIL CHEONAN PLANT : Manufacture of Aerosol Can, Aerosol Valve and Aerosol Actuator 
SEUNGIL EUMSEONG PLANT : Manufacture of Aerosol Solution, Charged Aerosol and Aluminium Can
SEUNGIL INCHEON PLANT : Manufacture of Empty Can
",충청남도 천안시 서북구 직산읍 4산단1길 10,"10, 4sandan 1-gil, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA ",,,,0,,,,,,,uijin@seungilcan.co.kr,True
삼화제지㈜,"SAMWHA PAPER CO., LTD.",317-81-26964,,,김연호,제조업,"지류,한지",1712,07A,"특수팬시지, 백상지, 잉크젯용지, 경면도공지, 식품용기지 및 도공지의 설계, 개발 및 생산","Design, Development and Production of Special Fancy Paper, Wood Free Paper, Ink Jet Paper, Cast Coated Paper, Food Package and Coated Paper",충청북도 청주시 흥덕구 옥산면 오산가좌로 415-14 ,"415-14, Osangajwa-ro, Oksan-myeon, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, KOREA",,,,0,,,,,,,,True
주식회사 평화정공,PYEONGHWA Precision & Engineering,401-81-35322,,,김종민,제조,선박구성부품조립및제작,"3111, 2511, 2512, 4213","20A,17B,28C","1. 선박구성부품 및 압력용기의 제조
2. 강구조물 제작 및 시공","1. Manufacture of ship components and pressure vessels
2. Fabrication and Construction of Steel Structures",전라북도 군산시 동가도길 20-31 (오식도동),"20-31, Donggado-gil, Gunsan-si, Jeollabuk-do, KOREA ",,,,0,,,,,,,,True
㈜소하테크,"SOHA TECH CO., LTD.",217-81-18219,,,윤득중,"제조업, 제조","전자기기외, 기계장비","2917, 2629","18A,19B","CO2 센서, CO2 측정기, 수위조절기, 레벨센서, RF 원격제어, ICT 원격제어시스템, 무동력 약품투입기, 기초물리실험장치(환경측정 실험센서) 및 ICT 스마트팜시스템에 대한 설계, 개발 및 생산","Design, Development and Manufacture of Co2 Sensor, Co2 Measuring Instrument, Water Level Controller, Level Sensor, RF Remote Control Design, ICT Remote Control System, Non Powered Chlorine Feeder, Experimental Equipment of Fundamental Physics and ICT Smartfarm System","서울특별시 노원구 노원로15길 10, 공장동 A403, A404호 (하계동, 하계테크노타운)","Suite 404, 403, Hagye Techno Town A-dong, 10, Nowon-ro 15-gil, Nowon-gu, Seoul, KOREA",,,,0,,,,,,,soha@soha-tech.com,True
오롬 주식회사,"OROM Co., Ltd.",202-81-37645,,,이호열,"제조, 출판, 도매","인쇄, 컴퓨터출판인쇄",1811,09A,"출판 및 인쇄(고급 비즈니스 문구, 기획편집인쇄)에 대한 설계, 개발, 생산 및 서비스","Design, Development, Production and Services of Publishing and Printing",서울특별시 중구 서애로 23 (필동3가),"23, Seoae-ro, Jung-gu, Seoul, KOREA",,,,0,,,,,,,,True
㈜성아엠이씨,"SUNGAH M.E.C CO., LTD.",211-81-89282,,,"조남국, 김두재 ",서비스,TAB기술용역업,7211,34A,"기계설비(공기조화, 위생, 소방설비)에 대한 설계 및 TAB","Design and T.A.B for HVAC(Heating, Ventilating & Air-conditioning), Plumbing, Fire Protecting","서울특별시 강남구 개포로22길 76, 201호 (개포동, 정다운빌딩)","2F, #76, Gaepo-ro 22-gil, Gangnam-gu, Seoul, KOREA",,,,0,,,,,,,,True
주식회사 센추리산업,"CENTURY INDUSTRY CO., LTD.",312-86-66651,,,이휘동,제조업외,산업용냉장 및 냉동장비 제조업외,2917,18A,"냉동기, 냉온수기, 냉각탑, 항온항습기, 공기조화기, 에어컨의 제조, 설치 및 유지보수","Manufacture, Installation and Maintenance Service of Refrigerator, Cold and Hot water Dispensers, Cooling Tower, Constant Temperature & Humidity Machine and Air Condotioner","충청남도 천안시 서북구 2공단5로 52, 지하1층 B121호, B122호, B123호(차암동, 룩소르 퍼스트 비즈타워 천안 지식산업센터)","52, 2gongdan 5-ro, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,century@century-korea.com,True
와이제이중공업 주식회사,"YJ Heavy Industry Co., Ltd.",364-81-01955,,,윤정훈,제조업,"산업기계 및 플랜트, 조선기자재","2511, 2924","17B,18A","1. 철구조물(조선용)의 제조
2. 산업플랜트 및 산업기계의 제조","1. Manufacturing of steel structures (for shipbuilding)
2. Manufacturing of industrial plants and industrial machinery",경상남도 김해시 한림면 김해대로1031번안길 62 ,"62, Gimhae-daero 1031beonan-gil, Hallim-myeon, Gimhae-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
㈜신흥,"SHIN HUNG CO., LTD.",613-81-00391,,,강 웅,제조,타이어 및 튜브,2211,14A,"본사: 이륜자동차용 타이어, 농경용, 산업용, 경트럭, 소형트럭용, T 타입 응급용 타이어에 대한 설계, 개발, 생산 및 부가서비스
(EM)사봉공장: 혼련고무(FMB, CMB)의 제조","Q/EM 본사: Design, development, production and additional services for tires for two-wheeled vehicles, agricultural, industrial, light trucks, small truck tires and Type T Tyres for emergency
EM(Sabong Plant): Manufacture of kneaded rubber (FMB, CMB)",경상남도 진주시 대신로 150 (상평동),"150, Daesin-ro, Jinju-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,ejumdong@hanmail.net     ,True
신승전기㈜,"SINSUENG ELECTRIC CO., LTD.",608-81-32891,,,김태근,제조,전기기기,2812,19A,"선박용, 산업용 전기제어장치(배전반, 모터기동반, 냉각수예열기, 콘크롤판넬)에 대한 설계, 개발, 생산 및 서비스","Design, Development, Manufacturing and Services of Shipping and Industrial Parts(Switch Boards, Motor Control Panels,Jacket Cooling Water Preheating Units, G/E Control Panels)",경상남도 창원시 마산회원구 내서읍 중리공단로 47,"47, Jungnigongdan-ro, Naeseo-eup, Masanhoewon-gu, Changwon-si, Gyeongsangnam-do, KOREA ",,,,0,,,,,,,,True
태성하이텍,Taesung HighTech,606-04-91286,,,이기화,제조,"자동차부품, 금속가공","2591, 2929","17B,18A","자동차, 중장비 및 전자용 부품의 프레스 가공과 Still 금형 생산","Manufacture of Press parts for automobile, heavy equipment, electronic and Manufacture of still Mold",경상남도 양산시 상북면 공원로 415,"415, Gongwon-ro, Sangbuk-myeon, Yangsan-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
㈜하우앳,"HOW@ Co., Ltd.",301-81-80264,,,조진연,"서비스, 제조업 외","소프트웨어개발, 통신장비제조 외",2642,19B,"광무선통신시스템의 설계, 개발, 제조 및 유지보수 서비스","Design, Development, Manufacture and Maintenance services for Optical Wireless Communication System ","충청북도 청주시 청원구 오창읍 양청4길45, B동 421호(충북대학교융합기술원)","45, Yangcheong 4-gil, Ochang-eup, Cheongwon-gu, Cheongju-si, Chungcheongbuk-do, KOREA ",,,howat02@howa.biz ,0,,,,,,,how@howa.biz ,True
창녕군장애인근로사업장,ChangNyeong Vocational Rehabilitation Center,608-82-68339,,,김성도,"제조업, 서비스",간판 및 광고물 제조업,3391,23D,"간판, 현수막, 기타인쇄물, 아크릴가공품에 대한 설계 및 제조","Design and manufacture of signs, banners, other printed materials, and acrylic products",경상남도 창녕군 창녕읍 탐하로 244,"244, Tamha-ro, Changnyeong-eup, Changnyeong-gun, Gyeongsangnam-do, KOREA ",,,,0,,,,,,,,True
(유)대호,"DAEHO CO., LTD.",0,,,이강호,0,0,2511,17B,"조향장치(TRIFOD JOINT CYLINDERCAL ROLLER(외륜), BALL CASE(내륜))의 제조","Manufacturing of Steering System(Trifod Joint Cylindercal Roller(Outer), Ball Case(Inner))",경상남도 창원시 의창구 죽전로 31,"31, Jukjeon-ro, Uichang-gu, Changwon-si, Gyeongsangnam-do, KOREA",,,0,0,,,,,,,,True
주식회사 대신테크놀로지,"DAESIN TECHNOLOGY Co., Ltd",589-87-00751,,,명진복,제조업,"반도체자동화장비, FA자동화장비",2927,18A,반도체 제조용 자동화장비 제작 ,Semiconductor Manufacturing for Automated Equipment,경기도 화성시 봉담읍 분천길 38-6 ,"38-6, Buncheon-gil, Bongdam-eup, Hwaseong-si, Gyeonggi-do, KOREA",,,,0,,,,,,,,True
주식회사 넥스트젠,Nextzhen,312-86-68061,,,황정훈,"제조업, 도소매업, 소매업, 서비스업","자동차부품, LCD반도체, 자동차부품, 전자상거래업, 시스템 소프트웨어 개발 및 공급업",2593,17B,유리 가공용 휠에 대한 생산,Production for glass processing wheels,"충청남도 천안시 서북구 직산읍 직산로 136, 2106호(벤처관)","#2106, 136, Jiksan-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA ",,,,0,,,,,,,,True
주식회사 엔씨티,"NCT CO., LTD.",741-87-00403,,,심창업,"제조업, 도매 및 소매업","전자 감지장치 제조업, 합성수지 원료, 자동차 부품, 산업기계부품, 주형 및 금형 제조업, 무역(산업부품), 플라스틱 물질 및 합성고무 도매업",2629,19B,유해화학물질 감지 센서의 제조,Manufacturing of Hazardous Chemical Substances Detection Sensors,"충청남도 천안시 서북구 직산읍 직산로 136, 번영관동 3층 101호((재)충남테크노파크천안밸리","136, Jiksan-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA ",,,,0,,,,,,,,True
베에프코리아㈜,"WF KOREA CO., LTD.",602-81-65619,,,김태진,제조업,세정제 제조,2049,12B,자동차 윤활유 제조,Manufacture of lubricant oil for automobiles,부산광역시 강서구 맥도길377번길 148 (대저2동),"148, Maekdo-gil 377beon-gil, Gangseo-gu, Busan, KOREA ",,,www.ctwd.co.kr,0,,,,,,,,True
주식회사 인터뱅크,"INTERBANK CO., LTD.",609-81-39693,,,문찬수,제조,전기공급 및 제어장치 제조,"2811, 2812, 4220","19A,28D","발전소용 전력 및 제어장치(파워캐비넷, 전자파필터)의 설계, 제작, 설치 및 시운전
","Design, manufacture, installation and Test operration of power and control devices for power plants (power cabinet, electromagnetic filter)
","경상남도 창원시 의창구 남면로 219(대원동, 1동2호)","(Daewon-dong, 1-dong 2), 219, Nammyeon-ro, Uichang-gu, Changwon-si, Gyeongsangnam-do, KOREA ",,,,0,,,,,,,,True
주식회사 현진패키지,"Hyunjin Package Co., Ltd.",747-81-01510,,,박철훈,제조,골판지 및 골판지상자 제조업,"1721, 1812","07A,09A","골판지 및 골판지 상자의 제조
",Manufacture of corrugated cardboard and corrugated cardboard boxes,부산광역시 강서구 공항로383번길 150-1 (대저2동),"150-1, Gonghang-ro 383beon-gil, Gangseo-gu, Busan, KOREA",,,,0,,,,,,,,True
두성산업,DUSUNG INDUSTRY Co.,117-07-64465,,,박천일,"제조, 도매업","전자부품, 포장자재",2642,19B,"전기전자 및 산업용 부품(전기전자 및 산업용 제품에 사용되는 스펀지, 고무등의 제품) 생산 및 부가서비스",Production and Servicing of Precision Sponge & Rubber used for Parts for Industry and Electrical & Electronic Equipement,"경기도 부천시 오정로 183-9, 502호 (내동, 뉴테크노타운)","183-9, Ojeong-ro, Bucheon-si, Gyeonggi-do, KOREA ",,,,0,,,,,,,dusung21@hanmail.net,True
자연이야기 주식회사,"Natural story Co., Ltd.",217-88-00208,,,김일권,제조업,식품제조가공업,1079,03A,"차류(허브차, 전통차, 홍차 및 기타 차류)의 제조","Manufacture of tea (hub tea, traditional tea, black tea and other tea)","울산광역시 울주군 삼남면 울산역1길 30, 1동(울산언양우체국집배센터)","(Ulsan Metropolitan City) 30, 1-dong, Ulsan Station 1-gil, Samnam-myeon, Ulju-gun, Ulsan, KOREA ",,,,0,,,,,,,,True
경성지대공업㈜,"KYUNGSUNG JIDAE, INC.",308-81-03763,,,이태성,제조,종이 및 판지제품 ,"1722, 1811","07A,09A",다목적 종이포대의 제조,Manufacturing of multipurpose paper bags,충청남도 논산시 연무읍 봉황로 87 ,"87, Bonghwang-ro, Yeonmu-eup, Nonsan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,kyungsung92@hanmail.net,True
㈜예우당에프에스,"Ye Uh Dang Foods Solution Co., Ltd.",209-81-44114,,,권일순,제조,식품,1074,03A,소스류의 개발 및 생산,Development and Production of Sauces,"충청북도 음성군 금왕읍 봉곡길 36-9 , 403호","36-9, Bonggok-gil, Geumwang-eup, Eumseong-gun, Chungcheongbuk-do, KOREA ",,,,0,,,,,,,,True
주식회사 에스티에프,"STF Co., Ltd.",717-81-00771,,,신성욱,제조업,공장자동화기계,"2927, 2721, 4220","18A,19D,28D","반도체, 디스플레이 제조용 장비 및 자동화 설비의 설계, 제작 및 설치","Design, manufacture and installation of semiconductor and display manufacturing equipment and automation facilities","경기도 수원시 권선구 산업로156번길 142-10, B동 5층 518호(고색동, 수원벤처밸리∥)","142-10, Saneop-ro 156beon-gil, Gwonseon-gu, Suwon-si, Gyeonggi-do, KOREA",,,,0,,,,,,,,True
